,Num_Acc,id_vehicule,num_veh,senc,catv,obs,obsm,choc,manv,motor,occutc,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long
167,201900003111,138 300 659,B01,1,43,0,2,2,17,1,,22,10,2019,12:00,1,75,75106,2,5,1,3,RUE DE RENNES,48.8524718,2.3319467
168,201900003114,138 300 649,B01,2,1,0,2,8,13,5,,22,10,2019,18:15,2,75,75120,2,4,1,3,AVENUE LEON GAUMONT,48.85102,2.41581
169,201900003114,138 300 650,A01,2,1,0,2,7,17,5,,22,10,2019,18:15,2,75,75120,2,4,1,3,AVENUE LEON GAUMONT,48.85102,2.41581
170,201900003117,138 300 644,A01,2,2,0,2,1,2,1,,22,10,2019,14:15,1,75,75120,2,3,1,2,AVENUE GAMBETTA,48.863815,2.391098
171,201900003121,138 300 638,C01,1,1,0,2,9,1,5,,22,10,2019,20:55,5,75,75119,2,7,1,5,PLACE AUGUSTE BARON,48.9001468,2.3873126
172,201900003127,138 300 634,B01,1,33,0,2,8,1,1,,22,10,2019,12:38,1,75,75117,2,2,1,3,AVENUE DE LA PORTE DE SAINT OUEN,48.8975174,2.3289491
173,201900003135,138 300 616,B01,1,2,0,2,8,18,1,,22,10,2019,08:30,1,75,75115,2,4,1,3,BOULEVARD DE GRENELLE,48.8509254,2.2920938
174,201900003148,138 300 589,Z01,2,1,0,1,0,1,5,,22,10,2019,11:30,1,75,75112,2,7,1,6,PLACE EDOUARD RENARD,48.835358,2.4065948
175,201900003150,138 300 585,Z01,1,1,0,2,0,14,5,,22,10,2019,18:20,2,75,75111,2,1,1,6,BOULEVARD VOLTAIRE,48.8569071,2.381618
176,201900003150,138 300 586,A01,1,50,12,2,8,18,3,,22,10,2019,18:20,2,75,75111,2,1,1,6,BOULEVARD VOLTAIRE,48.8569071,2.381618
177,201900003152,138 300 580,A01,2,1,0,1,1,1,5,,22,10,2019,16:15,1,75,75111,2,2,1,6,RUE DE CHARONNE,48.8535785,2.3804157
178,201900003155,138 300 576,B01,1,1,0,2,4,2,5,,22,10,2019,00:45,5,75,75114,2,2,1,2,BOULEVARD BRUNE,48.8245899,2.319397
179,201900003673,138 299 604,B01,2,32,0,2,1,3,1,,26,11,2019,09:25,1,75,75116,2,1,2,3,BD PERIPHERIQUE EXTERIEUR,48.8667636,2.2686858
180,201900003674,138 299 602,B01,1,33,0,2,1,2,1,,25,11,2019,11:43,1,75,75115,2,3,1,2,RUE LINOIS,48.84857,2.2829
181,201900003676,138 299 596,A01,2,30,0,2,1,15,1,,26,11,2019,09:00,1,75,75117,2,7,2,3,PLACE DU GENERAL KOENIG,48.8808667,2.2843297
182,201900003676,138 299 597,B01,2,33,0,2,5,1,1,,26,11,2019,09:00,1,75,75117,2,7,2,3,PLACE DU GENERAL KOENIG,48.8808667,2.2843297
183,201900003677,138 299 595,B01,1,30,0,2,4,23,1,,26,11,2019,18:00,5,75,75116,2,3,1,2,AVENUE FOCH,48.8733603,2.2861137
184,201900003680,138 299 591,A01,1,34,0,1,1,1,1,,24,11,2019,01:25,5,75,75114,2,2,1,6,AVENUE DU MAINE,48.8368363,2.3232268
185,201900003681,138 299 589,B01,2,1,0,2,1,1,5,,26,11,2019,18:00,5,75,75113,2,3,1,3,BOULEVARD VINCENT AURIOL,48.8345773,2.367362
186,201900003682,138 299 587,A01,1,1,0,2,1,1,5,,26,11,2019,08:45,1,75,75113,2,3,8,3,RUE CHARCOT,48.8311376,2.3718955
187,201900003683,138 299 585,A01,1,31,0,2,6,2,1,,26,11,2019,20:50,5,75,75112,2,1,3,2,QUAI DE LA RAPEE,48.841429,2.373027
188,201900003685,138 299 583,A01,2,1,0,2,8,16,5,,25,11,2019,22:15,5,75,75112,2,3,2,3,RUE DE LYON,48.8514329,2.3699002
189,201900003686,138 299 581,B01,2,1,0,2,2,1,5,,26,11,2019,19:00,5,75,75111,2,3,8,3,RUE DU CHEMIN VERT,48.861858,2.3834096
190,201900003687,138 299 578,B01,1,30,0,2,1,1,1,,26,11,2019,10:00,1,75,75108,2,3,2,3,RUE DE COURCELLES,48.8788851,2.3035828
191,201900003688,138 299 576,A01,1,1,0,2,0,1,5,,26,11,2019,19:45,5,75,75104,2,2,2,6,BOULEVARD DE SEBASTOPOL,48.8595305,2.3487901
192,201900003689,138 299 575,A01,2,1,0,1,1,1,5,,25,11,2019,09:15,1,75,75101,2,1,1,6,RUE DANIELLE CASANOVA,48.8680848,2.33114
193,201900003723,138 299 524,B01,2,32,0,2,7,3,1,,21,12,2019,20:00,5,75,75113,2,4,2,3,BD PERIPHERIQUE EXTERIEUR,48.8248362,2.3846447
194,201900003724,138 299 522,A01,1,30,0,2,1,7,1,,22,12,2019,09:50,1,75,75119,2,3,2,2,AVENUE DE FLANDRE,48.889289,2.375273
195,201900003726,138 299 520,A01,1,30,0,0,1,1,1,,21,12,2019,21:00,5,75,75108,2,1,1,7,AVENUE FRANKLIN D ROOSEVELT,48.867617,2.310018
196,201900003766,138 299 453,A01,1,34,0,2,4,2,1,,15,10,2019,17:40,1,75,75110,2,2,1,6,RUE DE LA FIDELITE,48.874366,2.35539
197,201900003776,138 299 433,A01,1,30,0,2,3,17,1,,22,12,2019,00:55,5,75,75120,2,1,2,3,RUE DES PYRENEES,48.871393,2.392632
198,201900003842,138 299 319,B01,1,33,0,2,1,3,1,,17,12,2019,05:40,5,75,75119,2,1,1,3,BD PERIPHERIQUE INTERIEUR,48.878879,2.407906
199,201900003852,138 299 299,A01,2,1,0,2,1,1,5,,20,9,2019,08:05,1,75,75111,2,2,1,3,AVENUE DE LA REPUBLIQUE,48.8660025,2.3706578
200,201900003987,138 299 026,B01,2,33,0,2,4,2,1,,18,9,2019,21:05,5,75,75113,2,1,1,4,BD PERIPHERIQUE EXTERIEUR,48.8168838,2.3483035
201,201900003987,138 299 028,D01,2,33,0,2,7,3,1,,18,9,2019,21:05,5,75,75113,2,1,1,4,BD PERIPHERIQUE EXTERIEUR,48.8168838,2.3483035
202,201900003988,138 299 022,A01,2,33,0,2,1,3,1,,18,9,2019,18:30,2,75,75116,2,1,1,4,BD PERIPHERIQUE EXTERIEUR,48.8577694,2.2596109
203,201900003989,138 299 020,B01,2,33,0,2,8,3,1,,18,9,2019,14:45,1,75,75112,2,1,1,3,BD PERIPHERIQUE EXTERIEUR,48.842225,2.413863
204,201900003990,138 299 019,A01,2,32,0,0,8,1,1,,18,9,2019,09:00,1,75,75117,2,4,1,7,BD PERIPHERIQUE EXTERIEUR,48.8845335,2.2858635
205,201900003991,138 299 018,A01,1,33,0,2,3,3,1,,17,9,2019,18:15,1,75,75115,2,1,1,4,BD PERIPHERIQUE INTERIEUR,48.831053,2.284126
206,201900003992,138 299 015,B01,1,31,0,2,8,1,1,,17,9,2019,12:00,1,75,75116,2,1,1,3,BD PERIPHERIQUE INTERIEUR,48.8712005,2.2732097
207,201900003993,138 299 013,A01,1,32,3,0,1,16,1,,17,9,2019,00:45,5,75,75120,2,4,1,6,BD PERIPHERIQUE INTERIEUR,48.8685188,2.4132369
208,201900003995,138 299 010,A01,1,33,0,1,1,17,1,,18,9,2019,09:20,1,75,75119,2,3,1,6,AVENUE JEAN JAURES,48.884259,2.375937
209,201900003996,138 299 009,A01,1,34,0,1,1,1,1,,18,9,2019,18:46,1,75,75118,2,2,1,6,AVENUE DE LA PORTE DE LA CHAPELLE,48.8986947,2.3590063
210,201900003997,138 299 008,A01,3,32,15,0,1,5,1,,18,9,2019,07:00,2,75,75117,2,1,1,6,RUE ANDRE BRECHET,48.898916,2.32569
211,201900003998,138 299 007,B01,1,1,0,2,4,2,5,,18,9,2019,13:40,1,75,75116,2,7,1,2,PLACE DU TROCADERO,48.863301,2.286661
212,201900003999,138 299 005,B01,2,33,0,2,4,23,1,,18,9,2019,19:45,2,75,75115,2,1,1,2,RUE LEBLANC,48.839846,2.27254
213,201900004000,138 299 003,A01,1,33,0,2,4,2,1,,18,9,2019,19:45,2,75,75106,2,2,1,6,BOULEVARD DU MONTPARNASSE,48.8431195,2.3264303
214,201900004001,138 299 000,B01,2,1,0,2,8,1,5,,18,9,2019,16:25,1,75,75115,2,2,1,3,RUE MARMONTEL,48.836752,2.299544
215,201900004003,138 298 998,A01,1,33,0,2,2,1,1,,18,9,2019,20:00,2,75,75108,2,2,1,3,RUE PIERRE CHARRON,48.8692386,2.302773
216,201900004072,138 298 868,B01,1,31,0,2,2,3,1,,9,7,2019,17:45,1,75,75117,2,1,1,3,BD PERIPHERIQUE INTERIEUR,48.878454,2.28099
217,201900004074,138 298 864,B01,1,43,1,2,1,18,1,,9,7,2019,01:03,5,75,75109,2,1,1,6,RUE DU FAUBOURG MONTMARTRE,48.8719,2.34315
218,201900004075,138 298 863,C01,2,2,0,2,1,23,4,,8,7,2019,00:38,5,75,75108,2,2,1,5,AVENUE HOCHE,48.876549,2.301677
219,201900004076,138 298 860,A01,2,30,0,2,1,18,1,,9,7,2019,17:00,1,75,75106,2,4,1,3,BOULEVARD RASPAIL,48.845053,2.328787
220,201900004079,138 298 855,B01,2,80,0,2,2,17,3,,9,7,2019,09:40,1,75,75106,2,1,1,3,BOULEVARD SAINT MICHEL,48.84158,2.337647
221,201900004081,138 298 852,A01,2,2,0,2,1,15,1,,9,7,2019,19:32,1,75,75118,2,3,1,3,RUE MARX DORMOY,48.889064,2.359902
222,201900004081,138 298 853,B01,1,43,0,2,3,1,1,,9,7,2019,19:32,1,75,75118,2,3,1,3,RUE MARX DORMOY,48.889064,2.359902
223,201900004082,138 298 850,B01,1,2,0,2,2,1,1,,9,7,2019,16:40,1,75,75118,2,1,1,3,RUE DU POTEAU,48.893478,2.342606
224,201900004083,138 298 848,A01,1,2,0,2,3,1,1,,9,7,2019,14:45,1,75,75117,2,2,1,3,AVENUE DE LA PORTE DE CLICHY,48.894461,2.313477
225,201900004084,138 298 846,A01,1,33,1,2,3,18,1,,9,7,2019,13:50,1,75,75117,2,1,1,6,BOULEVARD PEREIRE,48.887947,2.308033
226,201900004085,138 298 844,B01,2,30,0,2,1,17,1,,9,7,2019,09:45,1,75,75117,2,1,1,3,BOULEVARD GOUVION SAINT CYR,48.883879,2.288972
227,201900004086,138 298 843,A01,2,31,0,2,2,1,1,,9,7,2019,10:00,1,75,75115,2,1,1,2,RUE PAUL BARRUEL,48.839765,2.304632
228,201900004087,138 298 840,B01,2,33,0,2,8,1,1,,8,7,2019,19:00,1,75,75115,2,2,1,3,QUAI ANDRE CITROEN,48.849106,2.281897
229,201900004087,138 298 841,A01,1,30,0,2,5,15,1,,8,7,2019,19:00,1,75,75115,2,2,1,3,QUAI ANDRE CITROEN,48.849106,2.281897
230,201900004088,138 298 838,A01,2,1,0,2,8,13,5,,8,7,2019,09:00,1,75,75115,2,1,1,3,BOULEVARD LEFEBVRE,48.831387,2.291577
231,201900004088,138 298 839,B01,2,1,0,2,7,17,5,,8,7,2019,09:00,1,75,75115,2,1,1,3,BOULEVARD LEFEBVRE,48.831387,2.291577
232,201900004090,138 298 835,A01,1,33,0,2,7,23,1,,9,7,2019,19:10,1,75,75114,2,5,1,3,BOULEVARD DU MONTPARNASSE,48.841926,2.329589
233,201900004093,138 298 832,B01,2,1,0,2,4,1,5,,9,7,2019,13:20,1,75,75113,2,3,1,3,BOULEVARD MASSENA,48.823434,2.375058
234,201900004094,138 298 830,A01,1,1,0,1,1,1,5,,9,7,2019,11:05,1,75,75109,2,2,1,6,RUE DU FAUBOURG MONTMARTRE,48.875101,2.341022
235,201900004096,138 298 828,A01,2,33,0,2,1,1,1,,9,7,2019,10:25,1,75,75108,2,4,1,2,AVENUE DES CHAMPS ELYSEES,48.871406,2.302292
236,201900004431,138 298 158,A01,2,31,0,2,3,3,1,,3,5,2019,07:50,1,75,75112,1,1,1,6,A86 EXT,48.816693,2.452282
237,201900004432,138 298 155,A01,2,33,0,2,8,3,1,,1,5,2019,17:30,1,75,75112,1,1,1,2,A4,48.8239985,2.4629812
238,201900004859,138 297 326,B01,1,33,0,2,8,7,1,,21,10,2019,11:13,1,75,75114,2,4,8,3,RUE D ALESIA,48.827196,2.336718
239,201900004860,138 297 325,A01,1,43,0,1,2,1,1,,21,10,2019,17:20,1,75,75120,2,4,1,6,RUE BELGRAND,48.8646097,2.4059653
240,201900004861,138 297 324,B01,1,50,0,2,8,19,3,,21,10,2019,19:20,5,75,75119,2,1,1,3,RUE PETIT,48.885493,2.385901
241,201900004862,138 297 319,B01,1,2,0,2,8,1,1,,20,10,2019,23:50,5,75,75118,2,2,3,3,RUE STEPHENSON,48.886035,2.356624
242,201900004864,138 297 316,B01,1,1,0,2,8,18,5,,21,10,2019,08:50,1,75,75115,2,2,8,3,RUE DE LA CONVENTION,48.8453443,2.278554
243,201900004865,138 297 312,A01,1,2,0,2,1,2,1,,21,10,2019,14:50,1,75,75114,2,3,1,6,AVENUE DU GENERAL LECLERC,48.8322169,2.3306626
244,201900004866,138 297 310,A01,2,34,0,2,1,18,1,,21,10,2019,20:30,5,75,75113,2,7,1,3,PLACE D ITALIE,48.8311477,2.3561295
245,201900004867,138 297 309,A01,2,1,0,1,1,1,5,,21,10,2019,18:43,5,75,75110,2,3,1,6,BOULEVARD DE LA CHAPELLE,48.883729,2.351254
246,201900004868,138 297 308,A01,1,31,0,1,1,1,1,,20,10,2019,15:05,1,75,75109,2,3,8,6,BOULEVARD HAUSSMANN,48.873422,2.329693
247,201900005251,138 296 633,A01,1,33,1,0,1,14,1,,11,8,2019,17:23,1,75,75110,2,1,1,6,QUAI DE VALMY,48.8757838,2.3637691
248,201900005253,138 296 631,A01,1,33,0,2,3,18,1,,12,8,2019,19:15,1,75,75114,2,3,1,3,BOULEVARD DU MONTPARNASSE,48.840564,2.3336774
249,201900005255,138 296 627,A01,1,50,0,2,1,19,3,,11,8,2019,20:30,2,75,75104,2,2,1,3,QUAI DE L HOTEL DE VILLE,48.8559016,2.351162
250,201900005466,138 296 240,A01,1,32,0,2,5,17,1,,25,11,2019,06:50,1,75,75115,2,4,1,3,BOULEVARD PERIPHERIQUE INTERIEUR SUD,48.8357894,2.2704249
251,201900005467,138 296 239,A01,2,33,0,2,8,3,1,,22,11,2019,17:20,5,75,75119,2,1,1,3,BD PERIPHERIQUE EXTERIEUR,48.900101,2.391479
252,201900005468,138 296 237,B01,1,33,0,2,8,7,1,,25,11,2019,17:03,5,75,75114,2,4,2,3,AVENUE DU MAINE,48.8323433,2.3250329
253,201900005470,138 296 233,A01,1,30,0,1,3,15,1,,25,11,2019,17:45,5,75,75120,2,2,2,6,RUE DES PYRENEES,48.852706,2.406109
254,201900005471,138 296 232,B01,1,1,0,2,1,7,5,,25,11,2019,20:00,5,75,75119,2,1,1,3,RUE DE L OURCQ,48.8930387,2.3776844
255,201900005472,138 296 229,B01,1,50,0,2,1,1,3,,25,11,2019,16:50,2,75,75118,2,1,2,2,RUE DES POISSONNIERS,48.8967895,2.3527694
256,201900005475,138 296 225,A01,2,30,0,2,0,2,1,,25,11,2019,08:50,1,75,75104,2,1,1,2,BOULEVARD BOURDON,48.8500899,2.3669124
257,201900005520,138 296 143,A01,1,31,0,2,1,1,1,,17,8,2019,20:30,2,75,75110,2,3,3,3,RUE DU FAUBOURG SAINT MARTIN,48.8804013,2.3643155
258,201900005520,138 296 144,B01,2,1,0,2,7,15,5,,17,8,2019,20:30,2,75,75110,2,3,3,3,RUE DU FAUBOURG SAINT MARTIN,48.8804013,2.3643155
259,201900005556,138 296 076,B01,1,50,0,2,1,1,3,,25,7,2019,09:10,1,75,75117,2,2,1,3,BOULEVARD BERTHIER,48.8901166,2.3038083
260,201900005590,138 296 022,A01,1,33,0,2,2,12,1,,25,7,2019,09:40,1,75,75118,2,2,1,3,,48.900405,2.370208
261,201900005625,138 295 949,A01,1,31,0,2,1,17,1,,2,8,2019,17:50,1,75,75115,2,1,1,3,RUE HENRY FARMAN,48.833229,2.27024
262,201900005737,138 295 747,B01,1,31,0,2,1,1,1,,7,7,2019,14:15,1,75,75116,2,3,1,3,AVENUE DE NEW YORK,48.863345,2.296329
263,201900005738,138 295 745,B01,1,2,0,2,7,18,1,,6,7,2019,21:05,5,75,75118,2,1,1,3,BOULEVARD DE ROCHECHOUART,48.883445,2.346325
264,201900005740,138 295 742,Z01,1,30,0,1,3,1,0,,8,7,2019,16:40,1,75,75119,2,7,1,6,PLACE DE LA PORTE DE PANTIN,48.889491,2.395787
265,201900005741,138 295 740,B01,2,2,0,2,2,15,1,,8,7,2019,22:20,5,75,75117,2,2,1,3,AVENUE DE WAGRAM,48.879716,2.29935
266,201900005742,138 295 739,B01,1,50,0,2,8,1,3,,8,7,2019,19:20,1,75,75116,2,2,1,6,BOULEVARD EXELMANS,48.841509,2.263856
267,201900005745,138 295 733,B01,1,33,0,2,8,1,1,,8,7,2019,17:00,1,75,75112,2,3,1,3,AVENUE DAUMESNIL,48.838442,2.398705
268,201900005746,138 295 731,B01,1,1,0,2,6,14,5,,8,7,2019,09:40,1,75,75110,2,1,1,2,RUE DE METZ,48.870842,2.353936
269,201900005746,138 295 732,A01,1,2,0,2,2,1,1,,8,7,2019,09:40,1,75,75110,2,1,1,2,RUE DE METZ,48.870842,2.353936
270,201900005747,138 295 728,C01,1,1,0,2,3,23,5,,8,7,2019,20:15,1,75,75108,2,7,1,5,AVENUE DES CHAMPS ELYSEES,48.867756,2.313968
271,201900005747,138 295 729,B01,1,33,0,2,8,1,1,,8,7,2019,20:15,1,75,75108,2,7,1,5,AVENUE DES CHAMPS ELYSEES,48.867756,2.313968
272,201900005748,138 295 727,B01,2,50,0,2,1,1,3,,8,7,2019,10:50,1,75,75117,2,2,1,3,PLACE CHARLES FILLION,48.888633,2.315661
273,201900005750,138 295 723,A01,1,1,0,2,2,5,5,,7,7,2019,02:00,5,75,75101,2,2,1,3,QUAI FRANCOIS MITTERRAND,48.860181,2.333211
274,201900005751,138 295 721,B01,1,32,0,2,1,1,1,,8,7,2019,13:45,1,75,75101,2,7,1,3,PLACE VENDOME,48.867861,2.32985
275,201900006020,138 295 220,A01,2,33,0,2,2,2,1,,16,9,2019,15:20,1,75,75118,2,1,1,2,BD PERIPHERIQUE EXTERIEUR,48.9009437,2.3398626
276,201900006021,138 295 218,B01,2,1,0,2,0,13,5,,17,9,2019,19:00,1,75,75106,2,1,1,3,BOULEVARD SAINT GERMAIN,48.8520937,2.3393228
277,201900006022,138 295 216,B01,1,1,0,2,7,15,5,,17,9,2019,08:15,1,75,75119,2,5,1,3,RUE DAVID D ANGERS,48.881327,2.396689
278,201900006023,138 295 214,A01,1,43,0,2,1,17,1,,17,9,2019,14:30,1,75,75117,2,1,1,3,BOULEVARD DE COURCELLES,48.8800911,2.3075033
279,201900006025,138 295 209,B01,1,1,0,2,1,1,5,,16,9,2019,08:35,1,75,75115,2,1,1,3,RUE DU LAOS,48.849175,2.301287
280,201900006026,138 295 207,A01,2,50,0,2,1,13,3,,17,9,2019,19:45,2,75,75114,2,1,1,1,RUE VERCINGETORIX,48.8312642,2.3090114
281,201900006026,138 295 208,B01,1,1,0,2,1,1,5,,17,9,2019,19:45,2,75,75114,2,1,1,1,RUE VERCINGETORIX,48.8312642,2.3090114
282,201900006027,138 295 206,A01,2,32,7,0,1,21,1,,17,9,2019,06:33,2,75,75113,2,4,1,6,AVENUE DE LA PORTE D ITALIE,48.8176606,2.359896
283,201900006028,138 295 205,A01,3,1,0,0,2,21,5,,17,9,2019,16:35,1,75,75112,2,1,1,7,BOULEVARD DIDEROT,48.847905,2.391538
284,201900006029,138 295 204,A01,2,30,0,1,1,5,1,,17,9,2019,10:00,1,75,75111,2,4,1,6,AVENUE DE LA REPUBLIQUE,48.866754,2.36676
285,201900006030,138 295 203,B01,1,1,0,2,1,1,5,,17,9,2019,06:31,2,75,75108,2,1,1,3,RUE LA BOETIE,48.871881,2.308411
286,201900006032,138 295 199,B01,3,33,0,2,1,1,1,,17,9,2019,13:50,1,75,75102,2,7,7,3,PLACE DE L OPERA,48.8702554,2.3324552
287,201900006125,138 295 008,B01,1,33,0,2,8,17,1,,11,2,2019,08:50,1,75,75117,2,1,8,5,BOULEVARD PERIPHERIQUE,48.885809,2.288302
288,201900006125,138 295 009,A01,1,31,0,2,1,3,1,,11,2,2019,08:50,1,75,75117,2,1,8,5,BOULEVARD PERIPHERIQUE,48.885809,2.288302
289,201900006132,138 294 990,A01,1,31,0,0,8,1,1,,7,2,2019,09:45,1,75,75115,2,1,1,7,BOULEVARD PERIPHERIQUE,48.827343,2.293198
290,201900006133,138 294 988,A01,1,33,0,2,3,11,1,,6,2,2019,08:30,1,75,75116,2,4,8,2,PORTE DE SAINT CLOUD,48.836345,2.256727
291,201900006134,138 294 986,A01,1,32,0,2,1,3,1,,5,2,2019,07:45,2,75,75120,2,1,1,2,PORTE DE MONTREUIL,48.852713,2.414464
292,201900006135,138 294 984,A01,1,31,0,2,1,1,1,,11,2,2019,09:15,1,75,75115,2,1,1,2,BOULEVARD PERIPHERIQUE,48.827596,2.291888
293,201900006136,138 294 982,A01,2,1,0,2,1,5,5,,10,2,2019,06:26,5,75,75109,2,7,2,1,PLACE D ESTIENNE D ORVES,48.876535,2.330954
294,201900006137,138 294 981,B01,1,34,0,2,8,1,1,,9,2,2019,22:14,5,75,75116,2,2,1,3,BOULEVARD SUCHET,48.853032,2.261981
295,201900006138,138 294 978,B01,1,32,0,2,2,1,1,,7,2,2019,12:26,1,75,75108,2,7,1,3,PLACE DE LA CONCORDE,48.866665,2.322021
296,201900006139,138 294 977,B01,2,33,0,2,1,1,1,,6,2,2019,13:20,1,75,75113,2,1,1,3,AVENUE D ITALIE,48.820928,2.358915
297,201900006141,138 294 972,B01,1,43,0,2,3,1,1,,10,2,2019,15:55,1,75,75106,2,1,2,2,RUE SAINT PLACIDE,48.848072,2.325998
298,201900006144,138 294 968,B01,2,32,0,2,0,23,1,,11,2,2019,22:50,5,75,75120,2,3,1,3,AVENUE DE LA PORTE DE BAGNOLET,48.864782,2.410115
299,201900006146,138 294 966,B01,1,1,0,2,1,1,5,,11,2,2019,09:42,1,75,75120,2,3,1,1,RUE LOUIS LUMIERE,48.862585,2.410908
300,201900006147,138 294 964,B01,1,2,0,2,6,1,1,,8,2,2019,17:20,1,75,75112,2,7,1,3,AVENUE DE LA PORTE DE VINCENNES,48.846452,2.414992
301,201900006150,138 294 960,A01,1,32,0,2,4,23,1,,8,2,2019,22:05,5,75,75119,2,7,3,6,PLACE DU COLONEL FABIEN,48.878037,2.370691
302,201900006151,138 294 958,B01,1,32,0,2,3,1,1,,7,2,2019,10:45,1,75,75119,2,1,1,3,BOULEVARD MACDONALD,48.89885,2.377306
303,201900006154,138 294 952,A01,2,34,0,1,2,1,1,,11,2,2019,11:20,1,75,75117,2,2,1,6,AVENUE DES TERNES,48.87865,2.294214
304,201900006155,138 294 951,B01,3,60,0,2,0,19,5,,9,2,2019,13:20,1,75,75117,2,7,1,3,PLACE DU MARECHAL JUIN,48.885025,2.296625
305,201900006156,138 294 948,B01,1,43,0,2,8,1,1,,7,2,2019,11:50,1,75,75117,2,5,1,3,AVENUE DE LA PORTE D ASNIERES,48.892275,2.301017
306,201900006157,138 294 947,A01,1,43,0,1,1,1,1,,12,2,2019,19:30,5,75,75116,2,7,1,6,AVENUE VICTOR HUGO,48.872975,2.293128
307,201900006158,138 294 945,B01,2,1,0,2,1,1,5,,9,2,2019,18:30,2,75,75116,2,7,1,3,ROUTE DE SURESNES,48.868501,2.265332
308,201900006159,138 294 944,A01,1,1,0,2,3,2,5,,8,2,2019,11:35,1,75,75116,2,1,1,2,AVENUE DE NEW YORK,48.863685,2.297774
309,201900006161,138 294 941,B01,2,1,0,2,1,1,5,,12,2,2019,11:00,1,75,75115,2,1,1,3,BOULEVARD DE VAUGIRARD,48.840824,2.316381
310,201900006162,138 294 938,B01,1,31,0,2,3,1,1,,10,2,2019,12:45,1,75,75115,2,2,8,5,RUE DE LOURMEL,48.848102,2.290176
311,201900006163,138 294 935,A01,1,30,0,2,1,1,1,,7,2,2019,21:15,5,75,75115,2,2,8,6,AVENUE FELIX FAURE,48.842082,2.290377
312,201900006163,138 294 936,Z01,1,2,0,2,0,1,0,,7,2,2019,21:15,5,75,75115,2,2,8,6,AVENUE FELIX FAURE,48.842082,2.290377
313,201900006165,138 294 932,A01,1,1,0,2,2,1,5,,6,2,2019,12:15,1,75,75115,2,3,1,6,RUE DE LOURMEL,48.842827,2.286185
314,201900006165,138 294 933,Z01,2,30,0,2,2,17,0,,6,2,2019,12:15,1,75,75115,2,3,1,6,RUE DE LOURMEL,48.842827,2.286185
315,201900006166,138 294 931,A01,2,1,0,1,1,1,5,,12,2,2019,19:30,5,75,75114,2,1,1,6,BOULEVARD JOURDAN,48.819512,2.343098
316,201900006168,138 294 927,C01,2,50,0,2,1,1,3,,7,2,2019,12:25,1,75,75114,2,2,1,5,AVENUE DU GENERAL LECLERC,48.830067,2.328817
317,201900006168,138 294 928,B01,1,33,1,2,1,1,1,,7,2,2019,12:25,1,75,75114,2,2,1,5,AVENUE DU GENERAL LECLERC,48.830067,2.328817
318,201900006169,138 294 926,A01,2,32,0,0,0,1,1,,7,2,2019,11:30,1,75,75114,2,4,1,7,BOULEVARD RASPAIL,48.836918,2.331491
319,201900006170,138 294 925,A01,1,30,15,0,1,14,1,,12,2,2019,19:50,5,75,75114,2,1,1,6,RUE DE COULMIERS,48.825283,2.321962
320,201900006171,138 294 924,B01,1,1,12,2,7,18,5,,12,2,2019,11:55,1,75,75113,2,3,1,6,AVENUE DE FRANCE,48.826945,2.380301
321,201900006172,138 294 922,B01,2,1,0,2,8,1,5,,11,2,2019,19:00,5,75,75113,2,3,1,3,QUAI FRANCOIS MAURIAC,48.832976,2.378769
322,201900006174,138 294 919,A01,2,30,0,2,1,16,1,,10,2,2019,00:30,4,75,75105,2,7,2,3,PLACE VALHUBERT,48.843712,2.364571
323,201900006175,138 294 917,A01,2,30,1,0,8,13,1,,9,2,2019,12:20,1,75,75113,2,2,1,6,BOULEVARD VINCENT AURIOL,48.832728,2.362179
324,201900006176,138 294 916,A01,2,32,0,0,0,1,1,,9,2,2019,02:25,5,75,75113,2,1,1,7,QUAI D AUSTERLITZ,48.840021,2.370501
325,201900006177,138 294 915,B01,1,1,0,2,7,1,5,,8,2,2019,08:40,1,75,75113,2,1,1,3,QUAI D AUSTERLITZ,48.84314,2.366221
326,201900006178,138 294 913,A01,2,32,0,0,0,21,1,,7,2,2019,07:50,1,75,75113,2,2,1,7,RUE DE LA POTERNE DES PEUPLIERS,48.817587,2.353376
327,201900006180,138 294 909,B01,2,33,0,2,1,1,1,,11,2,2019,18:15,5,75,75112,2,2,1,3,BOULEVARD PONIATOWSKI,48.831704,2.397901
328,201900006182,138 294 905,A01,2,32,0,0,1,21,1,,10,2,2019,19:20,5,75,75112,2,7,2,7,AVENUE DE SAINT MANDE,48.844997,2.40193
329,201900006183,138 294 904,A01,1,33,0,2,7,1,1,,9,2,2019,14:20,1,75,75112,2,2,1,6,AVENUE DAUMESNIL,48.84111,2.389035
330,201900006185,138 294 899,A01,3,1,0,2,8,1,5,,8,2,2019,22:02,5,75,75111,2,2,3,6,BOULEVARD DE BELLEVILLE,48.870741,2.378169
331,201900006187,138 294 897,A01,2,31,0,0,8,13,1,,11,2,2019,10:45,1,75,75110,2,2,1,7,BOULEVARD DE MAGENTA,48.873768,2.358321
332,201900006189,138 294 895,A01,1,32,0,1,2,1,1,,12,2,2019,18:45,5,75,75109,2,7,1,6,PLACE BLANCHE,48.883632,2.332627
333,201900006190,138 294 893,A01,1,1,0,2,7,17,5,,12,2,2019,13:52,1,75,75109,2,4,1,3,RUE LA FAYETTE,48.876563,2.346552
